id,codeAndCountry,serieCode,country,serieName,year,indicator
20136,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,1999,0.0574
20858,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2000,NA
21580,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2001,0.0631
22302,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2002,0.0548
23024,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2003,0.0585
23746,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2004,0.0508
24468,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2005,0.0456
25190,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2006,0.0414
25912,1.2 - Brazil - 35774,1.2,Brazil,1.2 - Eradicate extreme poverty and hunger,2007,0.0418
657,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1972,NA
1379,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1973,NA
2101,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1974,NA
2823,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1975,NA
3545,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1976,NA
4267,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1977,NA
4989,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1978,NA
5711,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1979,NA
6433,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1980,NA
7155,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1981,NA
7877,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1982,NA
8599,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1983,NA
9321,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1984,NA
10043,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1985,NA
10765,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1986,NA
11487,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1987,NA
12209,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1988,NA
12931,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1989,4.00E-04
13653,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1990,NA
14375,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1991,NA
15097,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1992,0
15819,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1993,NA
16541,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1994,0.0022
17263,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1995,0.0062
17985,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1996,NA
18707,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1997,0.0011
19429,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1998,NA
20151,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,1999,NA
20873,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2000,NA
21595,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2001,0.0048
22317,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2002,NA
23039,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2003,0
23761,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2004,NA
24483,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2005,NA
25205,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2006,NA
25927,1.2 - Bulgaria - 38448,1.2,Bulgaria,1.2 - Eradicate extreme poverty and hunger,2007,0
640,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1972,NA
1362,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1973,NA
2084,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1974,NA
2806,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1975,NA
3528,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1976,NA
4250,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1977,NA
4972,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1978,NA
5694,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1979,NA
6416,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1980,NA
7138,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1981,NA
7860,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1982,NA
8582,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1983,NA
9304,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1984,NA
10026,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1985,NA
10748,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1986,NA
11470,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1987,NA
12192,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1988,NA
12914,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1989,NA
13636,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1990,NA
14358,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1991,NA
15080,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1992,0.402
15802,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1993,NA
16524,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1994,NA
17246,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1995,NA
17968,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1996,NA
18690,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1997,NA
19412,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1998,0.4728
20134,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,1999,NA
20856,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2000,NA
21578,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2001,NA
22300,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2002,NA
23022,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2003,NA
23744,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2004,NA
24466,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2005,NA
25188,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2006,0.3639
25910,1.2 - Burundi - 41122,1.2,Burundi,1.2 - Eradicate extreme poverty and hunger,2007,NA
643,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1972,NA
1365,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1973,NA
2087,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1974,NA
2809,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1975,NA
3531,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1976,NA
4253,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1977,NA
4975,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1978,NA
5697,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1979,NA
6419,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1980,NA
7141,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1981,NA
7863,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1982,NA
8585,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1983,NA
9307,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1984,NA
10029,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1985,NA
10751,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1986,NA
11473,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1987,NA
12195,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1988,NA
12917,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1989,NA
13639,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1990,NA
14361,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1991,NA
15083,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1992,NA
15805,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1993,NA
16527,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1994,NA
17249,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1995,NA
17971,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1996,NA
18693,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1997,NA
19415,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1998,NA
20137,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,1999,NA
20859,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2000,NA
21581,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2001,NA
22303,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2002,0.0605
23025,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2003,NA
23747,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2004,NA
24469,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2005,NA
25191,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2006,NA
25913,1.2 - Cabo Verde - 42459,1.2,Cabo Verde,1.2 - Eradicate extreme poverty and hunger,2007,NA
687,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1972,NA
1409,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1973,NA
2131,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1974,NA
2853,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1975,NA
3575,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1976,NA
4297,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1977,NA
5019,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1978,NA
5741,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1979,NA
6463,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1980,NA
7185,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1981,NA
7907,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1982,NA
8629,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1983,NA
9351,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1984,NA
10073,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1985,NA
10795,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1986,NA
11517,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1987,0.0274
12239,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1988,NA
12961,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1989,NA
13683,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1990,0.0194
14405,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1991,NA
15127,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1992,0.0105
15849,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1993,NA
16571,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1994,0.0138
17293,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1995,NA
18015,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1996,0.0088
18737,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1997,NA
19459,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1998,0.0097
20181,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,1999,NA
20903,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2000,0.009
21625,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2001,NA
22347,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2002,NA
23069,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2003,0.0084
23791,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2004,NA
24513,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2005,NA
25235,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2006,0.005
25957,1.2 - Chile - 53155,1.2,Chile,1.2 - Eradicate extreme poverty and hunger,2007,NA
693,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1972,NA
1415,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1973,NA
2137,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1974,NA
2859,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1975,NA
3581,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1976,NA
4303,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1977,NA
5025,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1978,NA
5747,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1979,NA
6469,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1980,NA
7191,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1981,0.3926
7913,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1982,NA
8635,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1983,NA
9357,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1984,0.2556
10079,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1985,NA
10801,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1986,NA
11523,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1987,0.1851
12245,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1988,NA
12967,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1989,NA
13689,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1990,0.2072
14411,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1991,NA
15133,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1992,0.2861
15855,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1993,0.1765
16577,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1994,0.2559
17299,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1995,0.2242
18021,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1996,0.1073
18743,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1997,0.1829
19465,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1998,0.1842
20187,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,1999,0.1109
20909,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2000,NA
21631,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2001,NA
22353,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2002,0.0866
23075,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2003,NA
23797,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2004,NA
24519,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2005,0.0403
25241,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2006,NA
25963,1.2 - China - 54492,1.2,China,1.2 - Eradicate extreme poverty and hunger,2007,NA
688,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1972,NA
1410,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1973,NA
2132,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1974,NA
2854,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1975,NA
3576,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1976,NA
4298,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1977,NA
5020,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1978,NA
5742,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1979,NA
6464,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1980,NA
7186,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1981,NA
7908,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1982,NA
8630,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1983,NA
9352,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1984,NA
10074,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1985,NA
10796,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1986,NA
11518,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1987,NA
12240,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1988,NA
12962,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1989,NA
13684,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1990,NA
14406,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1991,NA
15128,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1992,NA
15850,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1993,NA
16572,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1994,NA
17294,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1995,NA
18016,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1996,NA
18738,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1997,NA
19460,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1998,NA
20182,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,1999,NA
20904,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2000,NA
21626,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2001,NA
22348,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2002,NA
23070,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2003,NA
23792,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2004,0.2082
24514,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2005,NA
25236,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2006,NA
25958,1.2 - Comoros - 57166,1.2,Comoros,1.2 - Eradicate extreme poverty and hunger,2007,NA
683,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1972,NA
1405,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1973,NA
2127,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1974,NA
2849,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1975,NA
3571,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1976,NA
4293,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1977,NA
5015,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1978,NA
5737,1.2 - Costa Rica - 61177,1.2,Costa Rica,1.2 - Eradicate extreme poverty and hunger,1979,NA
