"","X1","codeAndCountry","serieCode","country","serieName","year","indicator"
"4974",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1978",NA
"5696",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1979",NA
"6418",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1980",NA
"7140",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1981",0.0545
"7862",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1982",0.0536
"8584",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1983",0.0646
"9306",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1984",0.06
"10028",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1985",0.0517
"10750",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1986",0.0382
"11472",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1987",0.055
"12194",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1988",0.0625
"12916",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1989",0.0575
"13638",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1990",0.072
"14360",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1991",NA
"15082",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1992",0.0851
"15804",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1993",0.0805
"16526",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1994",NA
"17248",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1995",0.0544
"17970",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1996",0.062
"18692",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1997",0.0622
"19414",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1998",0.0556
"20136",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","1999",0.0574
"20858",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2000",NA
"21580",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2001",0.0631
"22302",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2002",0.0548
"23024",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2003",0.0585
"23746",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2004",0.0508
"24468",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2005",0.0456
"25190",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2006",0.0414
"25912",35774,"1.2 - Brazil - 35774","1.2","Brazil","1.2 - Eradicate extreme poverty and hunger","2007",0.0418
"657",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1972",NA
"1379",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1973",NA
"2101",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1974",NA
"2823",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1975",NA
"3545",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1976",NA
"4267",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1977",NA
"4989",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1978",NA
"5711",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1979",NA
"6433",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1980",NA
"7155",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1981",NA
"7877",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1982",NA
"8599",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1983",NA
"9321",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1984",NA
"10043",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1985",NA
"10765",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1986",NA
"11487",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1987",NA
"12209",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1988",NA
"12931",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1989",4e-04
"13653",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1990",NA
"14375",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1991",NA
"15097",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1992",0
"15819",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1993",NA
"16541",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1994",0.0022
"17263",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1995",0.0062
"17985",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1996",NA
"18707",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1997",0.0011
"19429",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1998",NA
"20151",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","1999",NA
"20873",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2000",NA
"21595",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2001",0.0048
"22317",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2002",NA
"23039",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2003",0
"23761",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2004",NA
"24483",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2005",NA
"25205",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2006",NA
"25927",38448,"1.2 - Bulgaria - 38448","1.2","Bulgaria","1.2 - Eradicate extreme poverty and hunger","2007",0
"640",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1972",NA
"1362",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1973",NA
"2084",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1974",NA
"2806",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1975",NA
"3528",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1976",NA
"4250",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1977",NA
"4972",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1978",NA
"5694",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1979",NA
"6416",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1980",NA
"7138",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1981",NA
"7860",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1982",NA
"8582",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1983",NA
"9304",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1984",NA
"10026",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1985",NA
"10748",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1986",NA
"11470",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1987",NA
"12192",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1988",NA
"12914",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1989",NA
"13636",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1990",NA
"14358",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1991",NA
"15080",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1992",0.402
"15802",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1993",NA
"16524",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1994",NA
"17246",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1995",NA
"17968",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1996",NA
"18690",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1997",NA
"19412",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1998",0.4728
"20134",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","1999",NA
"20856",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2000",NA
"21578",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2001",NA
"22300",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2002",NA
"23022",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2003",NA
"23744",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2004",NA
"24466",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2005",NA
"25188",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2006",0.3639
"25910",41122,"1.2 - Burundi - 41122","1.2","Burundi","1.2 - Eradicate extreme poverty and hunger","2007",NA
"643",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1972",NA
"1365",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1973",NA
"2087",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1974",NA
"2809",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1975",NA
"3531",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1976",NA
"4253",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1977",NA
"4975",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1978",NA
"5697",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1979",NA
"6419",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1980",NA
"7141",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1981",NA
"7863",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1982",NA
"8585",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1983",NA
"9307",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1984",NA
"10029",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1985",NA
"10751",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1986",NA
"11473",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1987",NA
"12195",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1988",NA
"12917",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1989",NA
"13639",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1990",NA
"14361",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1991",NA
"15083",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1992",NA
"15805",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1993",NA
"16527",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1994",NA
"17249",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1995",NA
"17971",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1996",NA
"18693",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1997",NA
"19415",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1998",NA
"20137",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","1999",NA
"20859",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2000",NA
"21581",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2001",NA
"22303",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2002",0.0605
"23025",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2003",NA
"23747",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2004",NA
"24469",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2005",NA
"25191",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2006",NA
"25913",42459,"1.2 - Cabo Verde - 42459","1.2","Cabo Verde","1.2 - Eradicate extreme poverty and hunger","2007",NA
"687",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1972",NA
"1409",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1973",NA
"2131",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1974",NA
"2853",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1975",NA
"3575",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1976",NA
"4297",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1977",NA
"5019",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1978",NA
"5741",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1979",NA
"6463",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1980",NA
"7185",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1981",NA
"7907",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1982",NA
"8629",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1983",NA
"9351",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1984",NA
"10073",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1985",NA
"10795",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1986",NA
"11517",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1987",0.0274
"12239",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1988",NA
"12961",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1989",NA
"13683",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1990",0.0194
"14405",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1991",NA
"15127",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1992",0.0105
"15849",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1993",NA
"16571",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1994",0.0138
"17293",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1995",NA
"18015",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1996",0.0088
"18737",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1997",NA
"19459",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1998",0.0097
"20181",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","1999",NA
"20903",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2000",0.009
"21625",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2001",NA
"22347",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2002",NA
"23069",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2003",0.0084
"23791",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2004",NA
"24513",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2005",NA
"25235",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2006",0.005
"25957",53155,"1.2 - Chile - 53155","1.2","Chile","1.2 - Eradicate extreme poverty and hunger","2007",NA
"693",54492,"1.2 - China - 54492","1.2","China","1.2 - Eradicate extreme poverty and hunger","1972",NA
